MP101.hdf5,MP102.hdf5,MP103.hdf5,MP104.hdf5,MP105.hdf5,MP106.hdf5,MP107.hdf5,MP108.hdf5,MP109.hdf5,MP110.hdf5
0.7329616546630859,0.8936780095100403,0.8399999737739563,0.9403754472732544,0.8687152862548828,0.9147311449050903,0.9478184580802917,0.8309515714645386,0.8592222332954407,0.9082512259483337
0.861659586429596,0.9665524959564209,0.900357723236084,0.9574292302131653,0.9379488825798035,0.9417117238044739,0.9749926924705505,0.9154428839683533,0.9203710556030273,0.933821439743042
0.8630370497703552,0.9744628071784973,0.9309918880462646,0.967674195766449,0.9574231505393982,0.9571746587753296,0.9851830005645752,0.9290089011192322,0.9657509922981262,0.957533061504364
0.8992456793785095,0.9747119545936584,0.9529756307601929,0.9771555662155151,0.9723805785179138,0.9625835418701172,0.9874085187911987,0.9558774828910828,0.9770959615707397,0.9695860147476196
0.9469334483146667,0.9845530986785889,0.9607154726982117,0.9811645150184631,0.9771195650100708,0.967101514339447,0.9867642521858215,0.970102071762085,0.9687477946281433,0.9801746010780334
0.9199737906455994,0.987605094909668,0.9681300520896912,0.9796372652053833,0.9663828015327454,0.9734011888504028,0.9884626865386963,0.9648995995521545,0.9791651964187622,0.9624330997467041
0.9510003328323364,0.9921519756317139,0.9689105749130249,0.9816099405288696,0.9754165410995483,0.9748011231422424,0.993323564529419,0.9767533540725708,0.9897252917289734,0.9818079471588135
0.963988184928894,0.9927748441696167,0.9717723727226257,0.9853643178939819,0.9843021035194397,0.9810371994972229,0.9904538989067078,0.986894965171814,0.9855155348777771,0.9856378436088562
0.9542800784111023,0.9913422465324402,0.9773008227348328,0.9902640581130981,0.9877082705497742,0.9830098748207092,0.9947876930236816,0.9824827313423157,0.9857295751571655,0.9876091480255127
